tweet,label
buna hazır hissetmiyor olabilir hatta normal onun bir küfür gibidir bazen yaşanan şeye yada yaşamış olanabazen acı veda edemeyiştir yaşadığınayaşamış olduğun kişiye onunla olan şeyeveda etmeyerek yaşatırsın şeyio şeyi göndermezsin bir yere,5
bazen insan acıya tutunur kalır acının gitmesini istemez bilinçli bir süreç değildir örtük bir süreçtir acı kişinin hayatında önemli bir yerdedir hatta bazen var olmasının önemli bir sebebidir acıyı giderse hayatla baş başa kalamayabilir,5
acırken insan sonrasındaki acının insana katacağı şeyleri düşünemez bence düşünmesi pek anlamlı değil acıyla ilişki hesapsız bir süreçsadece yaşanası görülesi yada gör ardı edilesi bir süreç,5
peki acı geçer mi geçer geçemez geçemiyor oluşu anlamlı geçiyor oluşu sana dair seninle ilgili tanıdığıntanımadığın hatta yeniden tanıyıpsonra tanımak istemeyeceğin parçalarınlataraflarınla ilgili bir söylemesi bakımından kıymetli,5
olumlu duygular onun varlığına koşullu olabilir onunla olan ilişkide belirginleşen duygular onun yokluğunda gelişmeyeceklerdir hatta gelişmemeleri bir yoksunluğuacıya dönüşecektir,5
bensiz yapmaz ona kimse katlanmaz derken onun sensiz yapabilmesine sen mi katlanamayacaksın bakılmalı senden değil sen ondan besleniyorsun besinini kaybetmekten mi korkuyorsun derinlerde,5
ilişkide tükenmişlik sadakatsizliğin farklı türlerini fark etmeye dair beğendiğim bir film,5
şimdi sendeyim diyeceğim sonra şarkının devamı tweetin altında devam edeck,5
sadakatsizliğe sadakatsizlik türlerine bir örnek olarak unfaihful filmini öneririm iyi seyirler,5
seni kaybetmekten korkarken kendimi kaybediyorsam,5
isteyenler vardır söyleyeyim sadakatsizliği tweete yönelen yorumlar çıkışlar ışığında zengin ele alma olanağı doğdu şeyin kanlı canlı olacak olması iyi herkese teşekkürler,5
yeniden biçimlendireceğin bir soru arada katkı senin kendini tanıman anlamana yarayan bir ifade kendini hatalı ilan etmenden kendini suçlamandan bahsetmiyorum kendini anlamandan bahsediyorum kendini yeniden öğrenmenden neyse hala atölyeme katılmak,5
katkın biçiminde bir soru olarak alınmalı soru değerli bir soru senin payının döngüdeki yerine anlama yardımcı olabilecek bir soru yaşadığın krizin içinden bir fırsatla çıkabilmeyi sağlayacak soru farklı taraflarını keşfedeceğim başka farklı taraflarını,5
şekillenebiliyor ilişki sizin yaşamış olduğunuz ilişkilerle sınırlı değil bambaşka anlamlarıdokularıihtiyaçları kurallarıoyunlarıistekleri var yüzden aldatanın yaptıkları sadece aldatanla ilgili olmayabilir yüzden fail derken aldatılmak daki senin,5
denebilir hatta farklı dinamiklerinin sebep olduğu sadakatsizlikten bahsedilebilir diğer taraftan sadakatsizliğin doğrusal olmadığı bence bir gerçek sadakatsizlik ilişkideki çatışma döngüsel bir biçimde var oluyor senin etkinkatkınla,5
bir başkasına aşık olmak ilişkin durağanlığının verdiği sıkıntı ilişkideki ortaklık hedeflerinin tamamlanmasının yarattığı amaçsızlık intikam kurallara baş kaldırmanın zevki erotik bir çekime direnememek hala baştan çıkarıcı olduğunu göstermek,5
yanlış anlaşıldığımı düşündüğüm yerlerle birlikte kıymetli eleştiriler var fakat bir taraftan sanırım yendiğim ilk linç neyse demek isterken anlaşıldığımı gösterdi bana öğreticiydi sadakatsizliğin kısmen yaygın biçimleri arasında,5
insan kendine aldatıldım sormalı bence birçok insan sadakatsizliğin sadece kurbanı değil aynı zamanda failidir,5
haftaki atölye başlığı bunu bana yapar günümüzde sadakatsizlik meselesi cumartesi saat detaylar,5
kendini açmak cesaret ister doğru bir toplu iğneyle toprağı kazmayı düşün ufacık olsa kazı yaptığın girişim ilişkide seni ona yaklaştıracak onun sana kendini açma cesareti vererek yakınlaşmayı ondan sana doğru başlatacak olan bir alanimkan sağlar,5
konuşmaktan bir şekilde kendini alıkoyduğun konuları bul utandığınözsaygının zedelenmesi endişesikaygıyetersizlik hisleri vb duyguların etkisiyle konuşmaktan uzak durduğun konuları seç yalnız ona dair olmayan sana dair onun bilmediği konular olsun illaki,5
bir ben sorayım sığınma evinin adresini veren polise bir yaptırım uygulandı,5
iç içe geçme hali sınırların belirginlikten uzaklaşarak partneri şeyde yüz bulma halinden hareketle ısrarcı talepkar bir hale doğru getirebilir iç içe geçmeden kalabilmenin yolu bizleşmeye muhalefet ederek ben i yaşatma arzumuzu ortaya koymaktır,5
korktuğun sonucu gerçekten başına getirebilirsin giderse yaptığın yada yapmadığın şeykişisel saygınlığını yok ederekilişkiden gitmesine sebep olabilir kişisel saygınlığını yok etmenin yolu ona kendine sınır çizememendir onsuz yaşayabilirim diyememendir,5
ilişkinde kendinleşmek yolculuğuna çıkmak bence anne babanın ilişki aktarımlarını fark etmek elzem senin sana dönüşmen senden anne babanı ayırman şart onları ayrı görebileceğin yere koyman önemli senin büyüyüp gelişmeni takip edeceğin duru bir alan gerek,5
arada illa anne babanın ilişkisinden parçalar taşıyacaksın doğru yalnız bunları fark etmek kıymetli fark etmek zaman değişim getirmez bilinçlenmek bile kıymetli bir adım neyi değiştireceğini bilmeye yaklaşmak,5
oluyorsun yada ikisinden uzak durmak ilişkiyi reddediyorsundur ilişkisiz olmak pek mümkün değil anne babanın konumdan getirdiğini dikkat et neleri yineliyorsun bi bak,5
yineliyorsundur gittikçe annneleşiyor yada babanlaşıyorsundur bir taraftan doğal bir süreç neyi modellndiysenhayatındaki ilişkilerde öyle var oluyorsun tam tersi aşırı telafici bir halde ilişkide kalıyorsun tam benzeri bir ilişkiye teslim,5
anne yada baban kaldığını farketmeden yıllar boyu sürer gider mağdur edilen bir adam kadınla olduğunu onun mağduriyetlerine dikkat kesilerek endeksli bir ilişki yaşadığın ona koşarken anne babanın birbirleriyle olan ilişkisindeki konumu,5
bazen yok saydığın sana acı vermiş döngüdeki konumlara saplanır kalırsın fark etmeden annenleşir yada babanlaşırsın hatta ilişkin onlarlaşır öyle bir bağlamda bir adam kadınla ilişkiye başlarsın konumlar tetiklenir zaten konumlar aktiftir,5
akşama bağlanma atölyesine dair okumalar düşünmeler,5
ayrılığa,5
ilişki başlarındaki seni sen yapan tutumların tarafların özgünlüğünle kalman yerine kişinin kaygılarıkorkularıilişki imgeleri eksenli dönüşmeni beklediğiistediği bir adama kadına gittikçe evrilmen zaten arzu etmediğin sonuca doğru seni sıradanlaşarak yaklaştırır,5
ilişkileri anlama iyileştirme atölyesi nin üçüncü konusu olan partnerimin bağlanma dilini öğrenmek atölyesi mayıs cumartesi saat detaylar,5
şuanki senle beraber yazacaksın çocukken yazılanlardan bazılarının üstünü bazılarının altını çizerek yalnız sen karar vereceksin buna ilişkisel bedelleri üstlenerek başkasını hayal kırıklığına uğratmadan kişisel destanını yazamazsın diyor cem mumcu haklı öz,5
birileri seni beğenmeyecek farklı birileri seni suçlayacaksen diğerlerinin zihinlerinde oluşturduğu imgeye aykırı olmak çabalayacaksın böyle böyle kendi tarihini andan itibaren yeniden yazacaksın kendi ellerinleötekilerin hoşlarına gitmeyecek tercihlerinle,5
şimdi anki halinle duygularını görüp onları dinleyip onlarla hal olduğunda şimdiki sen minik parçan görünür olur anneni babanı suçlamadan kendi duygularına rehberlik yaparak kendine sonra anne babana anlayışın gelişebilir,5
bazen annen baban öylesine çaresiz belirsizliğin yaşattığı kaygıyla dolup taşar senin minik kalbindeki çaresizliği göremeyebilirler görünmüyor olmak sana ıstırap verebilir çaresizliğini kaygını dengelemesini beklediklerin dengelenemiyor olabilir,5
zeytin ağacına ayakkabı bağlamak anlama geliyor bilen var,5
veren onu memnun etmek sınırlarını onun istediği biçimde gevşeten genişleten kendini sorumlu hissedip şeyi kendin düzeltmeye çalışan birine,5
ilişkide partnerin seni kaygılandırıyorsa kaygıya yakından bakmak gerekebilir kaygı yaratılan bir duygu olabilir kaygı seni kontrol etmek yönetmek tahakküm kurmak niyetiyle yapıldığında kaygı kötüye kullanılmış olur kaygı seni olmak istemedin birine dönüştürebilir,5
sormayıp kendi sorumluluğu sümen altı etmektir,5
büyük trajedi hale geldik serzenişine yönelik bize nazar değdi senin arkadaşın seni etkilediona uydun senin annen babanşöyle davrandıbunu dedi bizi olumsuz etkiledi derken benim süreçte etkim katkım yada etkisizliğimkatkısızlığım,5
akıl şeye rağmen dağılıverir laflara kandığın kendine kızma ihtiyacına denk düşen güçlü iddialı laflardan hassasiyeti olan herkes etkilenir senin tam zamanda yerde sevilmeye kapsanmaya derin bir ihtiyacın vardı kadar,5
büyük laflar birini heleki duygusal yoksunluğu olan birini güçlü bir şekilde etkiler kadar aklı sorgulaması güçlü olsa laflar kişinin duygusal ayarlarını sabote edebilir bir an sevgiyakınlıkkapsama güven lafları bir kasırga yaratır,5
akşamki atölye kulübeme çekildim,5
ilişkideki senin olduğunu öğrenmenin yolu ilişkilenmektir uyumun uyumsuzluğun olduğunu başlayıpnerede biteceğini neyi kabul edip neyi edemeyeceğini neleri arzu ettiğini ihtiyaçlarının olduğunu ilişkide kendini yaşatarak fark eder içselleştirirsin,5
senin anlayamadığınıonun senden iyi anlamasını bekleyip seni tedavi etmesini bekleme senin çıkmadığın hatta cesaret edemediğin yola birini yollama erdemlice olmaz,5
sen bana iyi gelirsindiye düşünüp ilişkiye girmek ötekini kendi tamamlayamadığın duyguların altında bırakmana sebep olabilir senin kaldıramadığını bundan haberi olmayan görevi olmayan birine yüklemek onun altında ezileceği bir yük yaratır yük ilişkinize ağır gelir,5
aynadaki görüntü var olan fakat tozlu raflarda kalmış önemli taraflarınızı yansıtır var olanı değil var edilmek isteneni gösterir öyle var edilmek istemeseniz,5
aynadaki halinizle tanışır yola devam edersiniz birinin aynası olmayanı gösterirken diğerinin aynası olanı gösterir aşık olunan bir kadınadam olarak hissettirtildiğinizde bunun farkına varır atladığınız kişisel değeri fark edip var olabilirsiniz,5
yansımaya uyar yaşarsınız yanısmayı içselleştirebilirsiniz fakat diğer kişi sizi size öyle yansıtırki sevilen aşık olunan güzel bir kadınadam olduğunuzu aynı zamanda görürsünüz onun aynasında,5
aşkta kimin ayna tuttuğu kadar önemli aynada kendinizin olduğunu görürsünüz partnerinizin aynasından kendinize kendinizi göstermenizin bir yolunu görürsünüz bir partnerin sizi size öyle bir yansıtır sadece sorumluluklardan örülü bir yansımanız olur,5
güvendesevilen hissetmek uğruna ait olmayacağın hissiyat olarak orada olamayacağın bir ilişkiye geri dönme insan bilindik mutsuzluğa hızlıca geri döner bilinirlik sana sabitlikkabulgüven verse ait olmayacağın ilişkide olmak tertemiz bir ormanda nefes alamamak gibidir,5
ilişkileri anlama iyileştime atölyelerinin ikincisi olan romantik ilişkilerde yakınlık mesafe sınırlar mayıs cumartesi saat detaylar,5
yarayı koruyacağım şeyi şüphe ekseninden değerlendirmek yaranın iyileşmesini geciktirir partnerin sana güven sağlama potansiyelini çabasınıilgliliğini gözden kaçırarak kendini kapandığın kalende ömür boyu tek başına kalabilirsinilişkide iyileşmeyi yaşayamadan,5
anki partner size güveni tahsis etse incinmiş tarafınız kolay kolay inanmayabilir şüpheli zamanlar geçirebilirsiniz şüphe güveni zedelenmiş kişi koruyucudur fakat dedim eskiyi anla bir benzer tutmak bizi korumaz gittikçe şüphe anı eritir,5
fakat çarpık bir değerlendirme olarak aşırı genelleme bizi koruyacağı yerde alıkoyar andaki farklı olanın farklılıklarını aşırı genellemeden ayırdına varmak kıymetli ayrt etme hali asıl güvende hissettirecek olandır,5
kişinin güven duygusu zedelendiyse zedelemişle anki ilişkindekini gözlenebilir sözeylemdüşünce değer açısından ayırdına objektifliğinle aklınla yaklaş insan zihni dünyayadaki güvene dair konumunu genelleyerek algılama eğilimindedir,5
kaygısını şeyini bir kenara bırakarak gidermek yerine bireysel alanına fazla saygı duymasını beklemeye ihtiyacın ona yaşatman seni bekliyor,5
sırf kendi kaygısını kendi dengeleyemiyor sen diğer insanlarla ilişkilenemiyorsan seni kısıtlayıcı bir döngüye hapseder kadar onun güven meselesine ilaç olacaksın zaman mıeğer öyleyse gerçekçi doğal değil,5
işte burası mühim sınır kendinde olan vericiliğine gerek kaygısının nesnesi olmamana rağmen onu nesneden korumana sınır elzem ayrıca kaygısını dengelemek kendi kaygısıyla yüzleşmesinden onu alıkoyuyorsa gittikçe kendine olan saygınlığından oluyorsan,5
partnerinin güvende hissetmesine duyarlı olmalısın burası tamam partnerin güvene dair kaygısını devamlı senin dengelemeni bekliyorsao zaman kadar bireysel alanını onun kaygısına göre şekillendireceksin bunun kendine duyduğun saygın ışığında bir sınırı olmalı,5
gerekir ancak zaman evliliğinizde yada ilişkinizde ortak anlam amaç duygusu yaratabilirsiniz john gottman,5
farklılıklar üzerinden kavga ederek ancak zamanlarını boşa harcamayı evliliklerine zarar vermeyi başarabilirler bunu yerine aranızdaki çatışmaya olan temel farklılığı anlamanız birbirinize değer verip saygı göstererek farklılıkla birlikte yaşamayı öğrenmeniz,5
çiftler birbirinin zihniyetini değiştirmek yollarını harcarlar ancak mümkün değildir anlaşmazlıklarının çoğunun kökeninde yaşam tarzı kişilik değerlere ilişkin köklü farklılıklar yatar,5
akşam olacakhocam konuşamıyoruz atölyesine hazırlık,5
arkadaşı aynı öneriyi yapınca kabul ediyor arkadaşı sen bilirsin sana kalmış sakinliğimde iletiyor şeyi herhangi bir değer görme baskısı hissettirmeden,5
fakat partneriniz önerinin uyulması baskısını hissettiği an duvar örebiliyor iyi ihtimalle yaparım diyor yapmıyor benim dediğimi yap çığlığı geliyor önerinin içinden,5
size göre doğru olan öneri tavsiyeye uyarsa kıymetli hissediyorsunuz aklınıza tavsiye istenmeden verilmez pek gelmiyor tavsiyeye uymasının size hissettirecekleri önemli oluyor mesela saygınlık hissetmek,5
atölyeye bireysel çift olarak katılabilirsiniz amaç ilişkiyi ilişkilerdeki sizi anlamak,5
hafta sürecek ilişkileri anlama iyileştirme atölyelerinin ilki olan hocam konuşamıyoruz yarın başlıyor detaylar,5
partnerin aynandır onunla olan ilişkinde ona bakarak içinde bulunduğun yerihali anlamlandırabilirsin ondan gelen yansımalarla tahminlerinduyguların zemine oturur bir merkeze sahip olur ör sevildiğini bilirsin bir ayna varsa hissedip bundan emin olursun,5
benim karım benim kocam şunu yapar şunu yapamaz benim e indirgenmiş ötekinden ayrı bir varlık olarak düşünülmeyen kadın erkek böylesi kuralllar bütünüyle sarılmış bir ilişkide boğulmaya mahkumdur partnerler birbirlerinin tutsağı ilişkileri hapishane gibidir,5
ilişkide duygundan doğru konuşursan partnerine ulaşırsın böylece yapete gerek kalmaz duygular gözükürse istek anlaşılır ihtiyaç öğrenilir yeterince direktif vermek sadece direnç savunma yaratır ilişkide savunma hor görmeye doğru sürükler ilişkiyi sona,5
seni yargılamaz gerçek olduğunda anlar üzülür tanır seni korkma gitmesinden bir yere sen gerçek olduğunda mış yapıp orada değilsen sahte olur sahtelik iç burkucu sonucu doğurur öyle değilmiş dedirtir acı acı insana,5
gerçek duygularını göstermeli insan ilişkide iyi köyü hoş çirkin olduğunda ancak tanırsın onu ilişkide kendini kendinle onunla ilişkide kabul edeceğin etmeyeceğin yönleriyle,5
kendin olmak zaman iyi bir mi iyi bir hatta gerçek bir senin gerçekliğini görmeli bir ilüzyonu değil gerçekliğinle yol tutmalı bataklığını bilirse çalıyı dolaşabilir bilmezse bataklığında seninle birlikte batar gider sadece sen değil ilişkiniz,5
birisi devamlı size göre olduğunda gerçek olmuyor gerçek olmayan kendisi olamayandır ilişkide kendin olmak nedir peki sanırım ilişkide göstermediği ben sana gösterdiği ben arasında mesafenin artması yerine kapanmasıyla kişi ilişkide fazla kendisi olur,5
yalnızlığına dair tek bir doz almak karşılaşman gereken gerçeklikten tekrar gideceği uzak kalarak mış bir ilişkide kendini tuttuğunu malesef fark edemiyorsun,5
tıpkı uyuşturucu madde yalnızlığını uyuştururken sana sonsuz duygusal yalnızlık vaad ediyor kısa süre yanında olupuzun bir süre yanında olmayarak seni kendine bağımlı kılıyor aralıklı belirsiz sıklıkta gelmeleri onun yolunu gözler tutuyor seni,5
sana geri dönüşleri kısa süreliğine olsa yalnızlığını gidermeye yararken kısa sürede yakınlık ihtiyacını öylesine yoğun karşılaması sonrasında gidecek olması gerçeğini senden uzaklaştırıyor olabilir,5
ona bağımlı olduğunu fark ettiği anda sen onun an çekip çıkabileceği sonrasında bir olmamış geri dönebileceği evi oluyorsun oradan gitmeyecekanahtarının kendisinde olduğunu bildiği,5
ilişki bir parmak izi kendine özgü benzersizdir kendi yolu rotası vardır kıyaslanamaz indirgenemez kendi ilişkilerinin parmak izini fark etmiş rotalarında seyreden yaşlı çiftlere selam olsun,5
buradan partnerle genellikle çıkılmaz çıkmazda kalınır kader denerek sınavım buymuş denerek iki yabancı olarak mecburiyetlerin gölgesinde bir ömür geçirilir kah depresyonla kah anksiyeteyle,5
yalnızca biat varsa orada dikey bir ilişki vardır yakın ilişkiler dikey hatta gerçekleşemez bir biata değmeme ihtimali var değmediğinde pişmanlığı yaşamak bir hala aynı ilişkide kalma gerçeğiyle yüzleşmek büyük bir çıkmazdır,5
gerçek ilişki eşitlerinayrıların birlikteliğine dayanır biat ettirmek söz konusuysa kişi benliğini tümden partnerinin istediğine çevrimesiyle kişiyi silikleştirir yada partnerinin benliğinde erir gider ayrıbağımsız bir benlikle ilişkide var olamaz,5
sorulan meraklı bir sorulma durumunda hissetmiyor sorgulanmış hissediyor kuşku dolu merakın beklediğini sana vermiyor beklediğini alamadığında aramaya devam etme dön ilişkindeki istikrara bak istikrar sana aradığın cevabı verecektir güven ihtiyacını,5
sen açık aradıkça aradığına dair cevaplar veriyor cevap verdikçe senevet şimdi aradığım açığı buldum evet şimdi dilinden dökülecek sakladığı şeyderken cevap seni tatmin edemediğindeki çoğunlukla etmezsormaya devam ediyorsunfark etmeden kısır döngüye hapsoluyorsun,5
sen kuruntulusun şeyi kafana takıyorsun kadar büyütme seni kendinden şüphe ettirip hatta suçlu hissettirip ilişkide yaklaştığın gerçeklerden seni uzaklaştırmaya yarayan cümleler olabiliyor,5
yalvararak kimseyi ilişkide tutamazsın böyle olduğunda kaybettiklerinin başında ilişkindeki saygınlığın olur saygınlığını kaybettiğinde saygıyı görmen zor bir hal alır saygı yok oluyorsa sevgiyi sarıp sarmalayan saksı olmadan sevgi dağılıp gitmeye mahkumdur,5
gitme nolur yalvarmamalı bence şeye rağmen seninle seni sevdiği kalmak isteyen seninle kalmayı tercih eder bir beklentiye ihtiyaca kulak asmadan an birbirinizi bırakacak güçte olduğunuzda kimse kimseye yalvarmaz zaten,5
madalyonun karanlık yüzü,5
birbirlerini kısır döngülerine karşı uyararak onunla ilgili ikisinin uzlaşacağı ortak adımlardan oluşan kararlar almaları şarttır kısır döngünün kendilerini hapsetmesine karşı aynı cephede ona karşı durmaları olmazsa olmazdır,5
birisi beni güvende hissettir derken öteki peşimi bırak nefes alayım der iki ihtiyaç elzemdir yüzden kısır döngüden uzak kalmak partnerlerden kısır döngünün farkında olmalı,5
cevap vermeyip arkadaşlarla fazla zaman geçirmek istemesiyle birbirlerini kısır döngüye hapsetmiş olurlar özgürlük ihtiyacı güvenliği tehdit ediyormuş dururken güvenlik ihtiyacı özgürlüğü kıskaca alıyormuş olur,5
ilişkide kaç kovala kısır döngüsü hırpalayıcıdır herkes kendi ihtiyacını partnerinden almak ısrarcı olduğunda oluşan bir döngüdür birisi güvenlikterk edilme korkusu eksenliisteyip sıkça eşini araması eşinin özgürlük ihtiyacını karşılamak fazla telefona,5
üstlendiğinin sorumluluğunu taşı taşıdıklarını hayatına geçirmeye çalış,5
hemen yansıttığında olanları reddettiğin gözüküyor dediğinde kusurlu bulunmak hatta bunla yüzleşmekten kaçınıyor oluyorsun kusura bir haklılık vakfetme durumudu yaratabiliyor kusuru üstleninsani hakikati kabul et,5
özrünün devamında onda oluşturduğun sende yankılandı neyi anlayıp kabul edip hakkında hareket geçmeye karar verdin biraz kal geçme elbet geçilecektir fakat sorulara yeterli zamanı ayırdıktan sonra onun yapıp ettiğini ona yansıt,5
özür dilerim sen şöyle şöyle yaptın dediğin an özrünün kıymeti pek kalmıyor bence önce özür ün kendisinde kalmaya çalış oldu seni özre götürecek hissettin davrandın onun ruhunda nereyi zedeledin sorularının cevaplarını ara bekle özrün ulaşsın ona,5
moralin bozuk olunca partnerine mesafeli davranmazsınyani bundan onu sorumlu hissettirmezsin heleki iyi gitmeyen şeyleri kendine hızlıca mal ediyorsabu tarafını bilip moralinin bozukluğundanonu ayrı bir yere koyarsınçünkü sevgi hassasiyetlere olan saygıyla yakından ilgilidir,5
senin öyle olduğunu seni ben böyleyimşeklinde onun gözüne sokmadan kendinle ilgili elinden geleni yaparsan kabul edecek ben sabitim değişmem ben böyleyim kendini ortaya koyuşu bir kabullenme sonucu ortaya çıkarmaz aksine bir zorlantı hali yaratır,5
çivi çiviyi sökemez ilişkiye bir önceki ilişkideki acıları yok etmek başlanmaz eski ilişkinden aldıkların bir verdiklerin var alıpverdiklerinle piştiğin halini görmeden hale alışmadan halinin benliğine yerleşmesini beklemeden yeniye kapı aralanmamalı,5
şuna bilmeye ihtiyaç elzemdir ilişkinizin otantikliğinden ilişkinizin rotasından sizi derin yaranız saptırıyor geçmişin anın duygu zemininde benzerliğine bakmak gerek hangi eskiderinlerdeki korku andaki ilişkinin istikrarına yönelik seni dürtüyor incelemek gerek,5
bunu yapmanız içinizdeki endişeyi doyurmaz endişenin açlığına doğru besin ancak kişisel tarihçenize bakıp ayrılığa verdiğiniz refleksleri araştırmak buraya yönelik bir yolculuğa çıkmak şartttır bence,5
eski ilişkisi üzerinden kendi ilişkinizi kıyaslayarakilişkinizin gidişatını kontrol etmek ilişkinize fayda sağlamaz oradakilere bakıp buradaki ilişkinin ömrüne zaman üstüne kıyafet biçmeyiniz,5
yeni seans mekanım,5
buna alışmak anlamda ötekinin yükünü üstlenmene sebep olabilir ilişkinin gerçekliği sadece senin yapıp ettiklerinle değil onun çaba olarak katkılarıyla değerlendirilmelidir sen omuz vermediğinde yapıyor ilişki ayakta kalıyor bakmak gerek,5
bazen ilişkinin sağlamlığına dair gerçekliği görmek ilişkiye omuz vermekten çekilmek gerekir öyle olur ilişki defasında kendini yükselten bir şeyleri unutan yükselen yakınlık ihtiyacınla ilişkiye kaldığı yerden yükseltmeye alışırsın,5
bir bunun alışkanlık haline gelip ikili ilişkinin gerçekliğine dönüşüp dönüşmediğini bakmak şart onun gerçekliğini ilişkinin gerçekliği olmamalı bir arada ortak ilişkinin parmak izi bir gerçeklik yaratmalısınız ikinizin özgün ihtiyaçlarını yansıtan bir gerçeklik,5
rasyonel moddan çıkıp onu avutan moda pekala geçilebilir şuna dikkat etmek gerekir devamlı yapıpettikleriniz hata olarak görülüp sizden uzaklaşılma tehdidiyle karşı karşıya bırakılıp bırakılmadığınıza bakmak elzem,5
güvende hissetmek kadar hissetttirmek gerek güven doğrusal değildir döngüseldir karşılıklı etkileşimsellik söz konusudur,5
güvende hissetmek tek taraflı olmamalı ilişkide olduğun kişi güvende hissederse tam bir güvenlik hissiyle kaplanabilirsin garanticilikte hesapçı bir doğa vardır ilişkinin geleceğine kendi hesabın doğrultusunda yön verme hali söz konusudur,5
güvende hissetmekle garanticilik arasında bir ayrım var garanticilikte ötekini kendi ihtiyaçlarına yönelik kurgulama kendini öncelemek varken güvende hissetmekte kendi ihtiyacını öncelediğin kadar onun kişisel hak ihtiyaçlarını öncelersin,5
günlerin bizi bir şeyden alıkoyma gücü var bunu yaşıyoruz günleri hayatı yaşayacağımıza yönelik bir sınır deneyim şekilde görebiliriz neyi kimi nereyi hangi zamanı ertelediğimize bakmak anda sorulara yer açmak bir anlam yaratabilir,5
yaşamın olanaklarını elimizden alabilme gücü olan kansere yakalanmadan hayatın yaşanacağını öğrenmeliyiz hayat ertelemez şimdi yaşanması gerekir ertelenen hayallerinken ötelediğin diğer taraftan yaşamak istediğin hayatın oluyor,5
ben katılıyorum hatta arttırıyorum ben ırvın yalom okuyorum,5
sağlık çalışanlarıyla birlikte hasta bakım temizlik güvenlik görevlilerinin aynı sağlık ordusunun ekibinde olduğunu hatırlatmak isterim,5
sınırlar ilişkiye var olma yaşam alanı sunar sınırlar iki partnerin ilişki içinde nefes almasını rahatça gezinebilmelerini sağlar böylelikle partnerler ilişki içinde bireyselleşebilir ilişkiyi besleyip ilişkiden beslenebilirler,5
olsa ona sahip im inanmaya başladığın an ilişkin çaba sarf etmeyi bıraktığın andır senona bir ebeveyn bakım vermelisin aktif niyeteylemçabayla olabilir bakım vermeyi kesersen ilişki gelişip büyüyemez,5
sevilmek istiyorsan sevilesi ol ovid the art of love sevgi sanatı,5
kişiler yaşama karşı geliştirdikleri kendine has takdir direniş duyarlılık anlayışla şefkat nezaket bilgelik derin sevgiden kaynaklanan bir ilgi sorumlulukla doludurlar güzel insanlar öylece ortaya çıkmazlar onlar oluşurlar elisabeth küblerross,5
tanıdığım güzel insanlar yenilgiyi acıyı mücadeleyi kaybı yaşamış olan diplerden çıkış yolunu kendileri bulmuş romantik anarşist olan insanlardır,5
akşam söyleşiye beklerim detaylar instagram adresimde,5
böylece kendini huzurlu kılarsın huzur sana ilişkiden alacaklarını öğreneceklerini öğretmez acı çekmezsin böyle kaybının yasını tutamamak seni ilişkilere dair büyütmeyebilir,5
bir boşanmanın sorumluluğunu alacak cesareti yoktur kaçak dövüşüp dövüşüp bıkıp usandırma yoluyla eşine boşanma davasını açtırır büyün vicdanı yükünü ona boşaltır başlanma dilekçesini vermiştir,5
evlilik sadece yüz kızartıcı şeyler yüzünden bitmez seni artık şeyinle sevip kabul edemiyordur yeter artar bile,5
diplomanıza dair açık merak size yönelik saldırı tehdit karalama olsun bence diplomanızı gösterin gitsin,5
bazen destek anlam ifade eder bugünü yaşama arzususfırvın yalom,5
evliliği kurtarabilmenin tek yolu onu bırakabilmeye istekli olmaktır bugünü yaşama arzususf ırvın yalom,5
kusurlu hissetmeye dayanamayan bay bayan haklılar içten özür konusunda zorlanır,5
şımarmandan korkuyorum demek sevildiğini devamlı gösterirsem seni sevgi üzerinden kontrol edemem demek arada sevgi hesap ederek verilmez kontrol etme hali varsa orada sevgi yoktur orada korkuların telafisi vardır çıkarların hesabı vardır,5
birliktelik bireyselliğin işgaline dönüştüğünde ilişki karışabilir birliktelik elzemken kendinle vakit geçirmek bir kadar elzemdir ilişkisel dengelerin sarsılabildiği ara bireyselliğin önemi kadar iyi anlatılamazdı makul ilişki aralığı hayatidir,5
sosyal ağın aktif geniştir yada siyasettespordasanatta devamlı varsınsındırhep atılgansındır zihinve sosyal gündemin yoğundur bana fellik fellik bir duygudan kaçıyorsunduronu görmeye tahammülün yoktur yada tanınma açlığını doyurmaya çalışıyorsun gelir,5
aitlik bir yuvadır kişi yuvaya onun istediği şartlarda girerse kendisinin değerinin değil yuvanın ihtiyaçlarının karşılayacağı gerçeğiyle karşı karşıya kalır kişi yuvaya girecekse kendisi olarak gitmeli yuvayı vaad edenin arzusunun nesnesi olarak değil,5
ben seni severim şöyle şöyle olursanyani seni seveceksem benim arzularımı doyuracaksın yoksa senin ait olma ihtiyacını karşılamam senin istediğin halinle aitlik ihtiyacını karşılamam yaklaşımı kişiyi kendi arzuları aitliği verecek olanınkiler arasına sıkıştırır,5
aitliğin can bulduysa oranın seni kabul ettiği senin kendini kabul edeceğinin belirleyici olur mesela ağırbaşlı olursan kabul edilirsin değerli olabilirsin fakat an şuan rüzgarı değiştirebilirsin kendi aitliğinin koşularını sen yaratabilirsin,5
evdeyiz peki ilişkide canlı yayınına beklerim instagram hesaplarından takip edebilirsiniz,5
psikolog adayı arkadaşımızın bitirme tezi yardımcı olmak isterseniz buyrun,5
psikolog olmadığın olabilir mi,5
